from_node_id,to_node_id,maxspeed,length,speed_kph,travel_time,bearing,geometry,highway_type,out_degree,in_degree,lanes
3771,3772,0,18.284,39.2,1.7,292.2,"LINESTRING (-8.5806959 41.1676506, -8.580898100000001 41.1677128)",0,3,3,0
3771,3767,0,106.727,39.2,9.8,207.8,"LINESTRING (-8.5806959 41.1676506, -8.580895099999999 41.1671706, -8.580982199999999 41.1669314, -8.581007700000001 41.1669064, -8.581043899999999 41.1668914, -8.581080099999999 41.1668835, -8.581153199999999 41.1668779, -8.5812363 41.1668799)",0,3,3,0
3771,4682,0,30.786,39.2,2.8,130.6,"LINESTRING (-8.5806959 41.1676506, -8.580508200000001 41.167579, -8.580427500000001 41.1674773)",0,3,3,0
3772,3767,0,96.844,39.2,8.9,197.0,"LINESTRING (-8.580898100000001 41.1677128, -8.5812363 41.1668799)",0,3,3,0
3772,3773,0,17.423,39.2,1.6,287.0,"LINESTRING (-8.580898100000001 41.1677128, -8.5810972 41.1677585)",0,3,3,0
3772,3771,0,18.284,39.2,1.7,112.2,"LINESTRING (-8.580898100000001 41.1677128, -8.5806959 41.1676506)",0,3,3,0
3773,3769,0,33.407,39.2,3.1,197.8,"LINESTRING (-8.5810972 41.1677585, -8.581219000000001 41.1674724)",0,3,3,0
3773,3772,0,17.423,39.2,1.6,107.0,"LINESTRING (-8.5810972 41.1677585, -8.580898100000001 41.1677128)",0,3,3,0
3773,839,0,23.574,39.2,2.2,303.8,"LINESTRING (-8.5810972 41.1677585, -8.5812574 41.167802, -8.581320399999999 41.1678711)",0,4,3,0
3774,2834,0,30.219,46.2,2.4,352.4,"LINESTRING (-8.5797329 41.1678676, -8.579780400000001 41.168137)",5,4,3,2
3774,2830,0,4.766,46.2,0.4,175.0,"LINESTRING (-8.5797329 41.1678676, -8.5797279 41.1678249)",5,3,3,2
3774,839,0,138.088,44.4,11.2,270.2,"LINESTRING (-8.5797329 41.1678676, -8.5801614 41.1678571, -8.580693800000001 41.1677254, -8.5808064 41.1677334, -8.5809414 41.1677563, -8.58108 41.167794, -8.581147 41.1678152, -8.5812144 41.1678416, -8.581320399999999 41.1678711)",3,4,3,0
3775,839,0,27.353,44.4,2.2,118.6,"LINESTRING (-8.581607200000001 41.167989, -8.581320399999999 41.1678711)",3,4,2,0
3775,3776,0,63.978,39.2,5.9,25.0,"LINESTRING (-8.581607200000001 41.167989, -8.5815365 41.1682003, -8.5813126 41.168424, -8.5812913 41.1684997)",0,3,2,0
3776,3777,0,9.257,44.4,0.8,64.8,"LINESTRING (-8.5812913 41.1684997, -8.581191199999999 41.1685351)",3,3,3,0
3776,3013,0,51.941,44.4,4.2,258.5,"LINESTRING (-8.5812913 41.1684997, -8.581899399999999 41.1684067)",3,2,3,0
3776,3775,0,63.978,39.2,5.9,205.0,"LINESTRING (-8.5812913 41.1684997, -8.5813126 41.168424, -8.5815365 41.1682003, -8.581607200000001 41.167989)",0,2,3,0
3777,3776,0,9.257,44.4,0.8,244.8,"LINESTRING (-8.581191199999999 41.1685351, -8.5812913 41.1684997)",3,3,2,0
3777,2834,0,129.158,44.4,10.5,110.5,"LINESTRING (-8.581191199999999 41.1685351, -8.5810022 41.1684343, -8.580897200000001 41.1683433, -8.580394699999999 41.1682634, -8.580151900000001 41.168222, -8.579948099999999 41.1681826, -8.579780400000001 41.168137)",3,4,2,0
3777,3023,0,157.078,44.4,12.7,355.1,"LINESTRING (-8.581191199999999 41.1685351, -8.5809674 41.1689908, -8.5809791 41.1690993, -8.581311299999999 41.1697549, -8.581342899999999 41.1698687)",3,2,2,0
3778,859,0,133.477,44.4,10.8,312.0,"LINESTRING (-8.581937999999999 41.1692078, -8.5821366 41.1688469, -8.5825101 41.1689654, -8.582279 41.1694391)",3,3,1,0
3779,3016,0,64.334,44.4,5.2,288.1,"LINESTRING (-8.578617700000001 41.1692964, -8.5789034 41.1693271, -8.579129200000001 41.1693817, -8.579276399999999 41.169441, -8.5793386 41.1694737)",3,3,4,2
3779,3015,0,44.538,44.4,3.6,86.2,"LINESTRING (-8.578617700000001 41.1692964, -8.578512099999999 41.1692906, -8.5783188 41.1692976, -8.578088599999999 41.1693231)",3,2,4,2
3779,3781,0,48.535,44.4,3.9,27.9,"LINESTRING (-8.578617700000001 41.1692964, -8.5785476 41.1693785, -8.5783465 41.1696817)",3,3,4,0
3779,2841,0,101.394,44.4,8.2,198.7,"LINESTRING (-8.578617700000001 41.1692964, -8.578655100000001 41.1692676, -8.5786713 41.1692469, -8.5787798 41.1689989, -8.578813200000001 41.1689217, -8.578867900000001 41.1687872, -8.5789513 41.1685639, -8.578982099999999 41.168484, -8.579004100000001 41.1684374)",3,3,4,0
3780,3015,0,18.811,44.4,1.5,242.8,"LINESTRING (-8.5778892 41.1694003, -8.577905899999999 41.1693901, -8.578088599999999 41.1693231)",3,2,2,0
3780,3781,0,57.655,44.4,4.7,309.3,"LINESTRING (-8.5778892 41.1694003, -8.57802 41.1695466, -8.578192100000001 41.1697193, -8.578264900000001 41.1697182, -8.5783465 41.1696817)",3,3,2,0
3781,3779,0,48.535,44.4,3.9,207.9,"LINESTRING (-8.5783465 41.1696817, -8.5785476 41.1693785, -8.578617700000001 41.1692964)",3,4,3,0
3781,3780,0,57.655,44.4,4.7,129.3,"LINESTRING (-8.5783465 41.1696817, -8.578264900000001 41.1697182, -8.578192100000001 41.1697193, -8.57802 41.1695466, -8.5778892 41.1694003)",3,2,3,0
3781,3782,0,90.557,44.4,7.3,346.8,"LINESTRING (-8.5783465 41.1696817, -8.5783421 41.169737, -8.5783612 41.1699064, -8.5782709 41.1700587, -8.5782737 41.1700986, -8.5783012 41.1701386, -8.5783687 41.1702172, -8.578572599999999 41.1704064)",3,3,3,0
3782,3016,0,121.931,46.2,9.5,211.7,"LINESTRING (-8.578572599999999 41.1704064, -8.5793386 41.1694737)",5,3,3,0
3782,1115,0,119.04,46.2,9.3,335.3,"LINESTRING (-8.578572599999999 41.1704064, -8.5783668 41.17068, -8.5783734 41.1707557, -8.578442799999999 41.1708193, -8.5788715 41.1709465, -8.578961899999999 41.1710301, -8.579034099999999 41.1711627)",5,3,3,0
3782,3781,0,90.557,44.4,7.3,166.8,"LINESTRING (-8.578572599999999 41.1704064, -8.5783687 41.1702172, -8.5783012 41.1701386, -8.5782737 41.1700986, -8.5782709 41.1700587, -8.5783612 41.1699064, -8.5783421 41.169737, -8.5783465 41.1696817)",3,3,3,0
3783,3026,0,35.006,39.2,3.2,14.7,"LINESTRING (-8.567955100000001 41.1720724, -8.5679009 41.172257, -8.5678857 41.1723222, -8.567849600000001 41.1723752)",0,3,1,0
3784,3785,0,75.605,44.4,6.1,71.6,"LINESTRING (-8.5702111 41.1740315, -8.569747100000001 41.174102, -8.5695435 41.1741679, -8.569361799999999 41.1742446)",3,3,1,0
3785,3786,0,11.058,44.4,0.9,37.6,"LINESTRING (-8.569361799999999 41.1742446, -8.569281200000001 41.1743234)",3,3,3,0
3785,3031,0,47.314,44.4,3.8,205.6,"LINESTRING (-8.569361799999999 41.1742446, -8.5694161 41.1740809, -8.5694967 41.1739445, -8.5695999 41.1738702)",3,3,3,0
3785,3784,0,75.605,44.4,6.1,251.6,"LINESTRING (-8.569361799999999 41.1742446, -8.5695435 41.1741679, -8.569747100000001 41.174102, -8.5702111 41.1740315)",3,1,3,0
3786,3785,0,11.058,44.4,0.9,217.6,"LINESTRING (-8.569281200000001 41.1743234, -8.569361799999999 41.1742446)",3,3,3,0
3786,4988,0,107.597,44.4,8.7,58.0,"LINESTRING (-8.569281200000001 41.1743234, -8.569138499999999 41.1743762, -8.5687111 41.1746535, -8.568200600000001 41.1748309)",3,3,3,0
3786,4989,0,109.396,44.4,8.9,39.4,"LINESTRING (-8.569281200000001 41.1743234, -8.5687093 41.1747327, -8.568462 41.1750752)",3,3,3,0
3787,3047,50,276.39,50.0,19.9,184.1,"LINESTRING (-8.567048399999999 41.1766329, -8.5668779 41.1765232, -8.566538400000001 41.1762619, -8.566469100000001 41.1762112, -8.566206599999999 41.1760163, -8.5661562 41.1759658, -8.5661302 41.1759152, -8.5661202 41.1758449, -8.566126499999999 41.1758082, -8.566139099999999 41.1757617, -8.5661638 41.1757151, -8.5664962 41.1754037, -8.5666475 41.1752241, -8.5671345 41.1747834, -8.5672298 41.1747243)",2,1,1,2
3787,4989,0,211.564,44.4,17.2,214.3,"LINESTRING (-8.567048399999999 41.1766329, -8.567398300000001 41.1761575, -8.567797000000001 41.1756634, -8.5680502 41.1754534, -8.568151500000001 41.1753693, -8.5683186 41.1752738, -8.568462 41.1750752)",3,3,1,0
3788,3789,0,16.288,43.6,1.3,353.2,"LINESTRING (-8.582726900000001 41.1779297, -8.5827109 41.178007, -8.582749099999999 41.1780689)",2,2,2,2
3789,3054,0,76.268,43.6,6.3,13.9,"LINESTRING (-8.582749099999999 41.1780689, -8.5825724 41.1785832, -8.582530999999999 41.1787347)",2,2,2,4
3789,237,0,51.435,43.6,4.2,195.9,"LINESTRING (-8.582749099999999 41.1780689, -8.5828188 41.1780228, -8.5828872 41.1778242, -8.5829006 41.1777116, -8.5829121 41.1776376)",2,3,2,2
3790,3791,0,67.899,39.2,6.2,8.3,"LINESTRING (-8.575573500000001 41.1783835, -8.5754561 41.1789877)",0,1,3,0
3790,2154,0,96.509,39.2,8.9,108.4,"LINESTRING (-8.575573500000001 41.1783835, -8.5746415 41.1781598, -8.574479500000001 41.1781102)",0,3,3,0
3790,1402,0,103.095,39.2,9.5,290.8,"LINESTRING (-8.575573500000001 41.1783835, -8.576653500000001 41.1786607, -8.5766928 41.1786889, -8.576715800000001 41.1787102)",0,3,3,0
3791,3790,0,67.899,39.2,6.2,188.3,"LINESTRING (-8.5754561 41.1789877, -8.575573500000001 41.1783835)",0,3,1,0
3792,3313,0,76.21,44.4,6.2,116.1,"LINESTRING (-8.621136 41.1793393, -8.6204407 41.1790828, -8.6204228 41.1790762, -8.620318299999999 41.1790377)",3,3,2,0
3792,2314,0,127.247,44.4,10.3,337.6,"LINESTRING (-8.621136 41.1793393, -8.621254 41.1794025, -8.621670699999999 41.1795425, -8.6217475 41.1796071, -8.621794 41.1796932, -8.6217922 41.1798022, -8.6216349 41.1800714, -8.6215943 41.1801762)",3,2,2,0
3793,3763,0,128.869,48.6,9.5,199.6,"LINESTRING (-8.5983842 41.1796966, -8.598435800000001 41.1795851, -8.598458900000001 41.1795349, -8.5984804 41.1794886, -8.5986876 41.1790408, -8.598900199999999 41.1786047)",4,2,1,3
3793,1110,0,281.267,48.6,20.8,20.3,"LINESTRING (-8.5983842 41.1796966, -8.5980837 41.1803285, -8.5977622 41.1809494, -8.597610400000001 41.1812659, -8.5974079 41.1816579, -8.597277999999999 41.181916, -8.5972192 41.1820686)",4,1,1,2
3794,87,0,26.554,49.0,2.0,183.6,"LINESTRING (-8.6239308 41.1800392, -8.623984999999999 41.1799798, -8.623983000000001 41.1799203, -8.623949400000001 41.1798161)",6,1,1,0
3795,2031,0,40.343,48.6,3.0,53.1,"LINESTRING (-8.6434804 41.1592645, -8.643094899999999 41.1594822)",4,2,2,0
3795,258,0,269.294,44.4,21.8,231.1,"LINESTRING (-8.6434804 41.1592645, -8.643136399999999 41.1588787, -8.643096099999999 41.1588051, -8.6430901 41.1587288, -8.6431161 41.1586265, -8.643188 41.158535, -8.6432644 41.1584835, -8.643844400000001 41.1581822, -8.6439342 41.1581545, -8.644033500000001 41.1581437, -8.6450388 41.1582503, -8.6451306 41.1582609)",3,2,2,0
3796,1992,0,38.714,39.2,3.6,193.4,"LINESTRING (-8.660160400000001 41.1639496, -8.6602675 41.1636109)",0,1,2,0
3796,1959,0,13.174,44.4,1.1,87.1,"LINESTRING (-8.660160400000001 41.1639496, -8.660088 41.1639453, -8.66004 41.1639505, -8.6600044 41.1639556)",3,2,2,0
3797,3798,0,78.028,44.4,6.3,59.4,"LINESTRING (-8.5869125 41.1439688, -8.586591500000001 41.1442528, -8.5864286 41.1442694, -8.586214699999999 41.1442929, -8.5861605 41.1443036)",3,3,1,0
3798,2107,0,44.255,44.4,3.6,171.4,"LINESTRING (-8.5861605 41.1443036, -8.5860813 41.1439101)",3,3,3,0
3798,2104,0,97.813,44.4,7.9,32.2,"LINESTRING (-8.5861605 41.1443036, -8.586167400000001 41.1443517, -8.5856414 41.1449007, -8.5855754 41.144966, -8.5855484 41.1450353)",3,2,3,0
3798,3797,0,78.028,44.4,6.3,239.4,"LINESTRING (-8.5861605 41.1443036, -8.586214699999999 41.1442929, -8.5864286 41.1442694, -8.586591500000001 41.1442528, -8.5869125 41.1439688)",3,1,3,0
3799,1042,0,64.845,46.2,5.1,238.8,"LINESTRING (-8.5842051 41.1583413, -8.584867300000001 41.1580388)",5,2,3,2
3799,3800,0,102.071,44.4,8.3,114.1,"LINESTRING (-8.5842051 41.1583413, -8.584080800000001 41.1583045, -8.583673299999999 41.1581633, -8.5833434 41.1580515, -8.5830927 41.1579659)",3,1,3,0
3799,343,0,122.235,46.2,9.5,60.1,"LINESTRING (-8.5842051 41.1583413, -8.584004699999999 41.1584298, -8.5839553 41.158451, -8.5834525 41.1586839, -8.5831403 41.158832, -8.5830711 41.1588601, -8.583007 41.158879, -8.5829437 41.1588866)",5,3,3,2
3800,3799,0,102.071,44.4,8.3,294.1,"LINESTRING (-8.5830927 41.1579659, -8.5833434 41.1580515, -8.583673299999999 41.1581633, -8.584080800000001 41.1583045, -8.5842051 41.1583413)",3,3,1,0
3801,1466,0,17.157,44.4,1.4,56.9,"LINESTRING (-8.6188026 41.1609122, -8.6187617 41.1609321, -8.618668 41.1609734, -8.618631300000001 41.1609963)",3,1,2,0
3802,3804,0,18.533,39.2,1.7,98.9,"LINESTRING (-8.659728299999999 41.1641715, -8.6595096 41.1641456)",0,3,1,0
3802,3803,0,35.322,44.4,2.9,344.3,"LINESTRING (-8.659728299999999 41.1641715, -8.659718099999999 41.1642135, -8.659717000000001 41.1642518, -8.6597378 41.1643362, -8.659764900000001 41.1643827, -8.6597951 41.1644211, -8.6598384 41.1644659)",3,1,1,0
3803,1967,0,15.221,44.4,1.2,294.7,"LINESTRING (-8.6598384 41.1644659, -8.659882700000001 41.1644912, -8.659928600000001 41.1645061, -8.6600017 41.1645224)",3,2,2,0
3804,4121,0,28.624,39.2,2.6,192.8,"LINESTRING (-8.6595096 41.1641456, -8.6595855 41.1638946)",0,1,3,0
3804,3805,0,28.185,39.2,2.6,56.4,"LINESTRING (-8.6595096 41.1641456, -8.659471099999999 41.1641647, -8.659229099999999 41.1642858)",0,2,3,0
3804,3927,0,63.824,39.2,5.9,12.6,"LINESTRING (-8.6595096 41.1641456, -8.659409999999999 41.1644774, -8.6594053 41.1644961, -8.659343 41.1647057)",0,2,3,0
3805,3925,0,11.866,39.2,1.1,57.0,"LINESTRING (-8.659229099999999 41.1642858, -8.659110200000001 41.1643439)",0,2,2,0
3805,3923,0,43.543,39.2,4.0,12.6,"LINESTRING (-8.659229099999999 41.1642858, -8.659208899999999 41.1643541, -8.6591319 41.1646141, -8.6591159 41.164668)",0,2,2,0
3806,4912,50,125.334,50.0,9.0,225.8,"LINESTRING (-8.6121298 41.1442738, -8.6122014 41.1442184, -8.61252 41.1439686, -8.613158 41.1435185, -8.6132022 41.143488)",4,3,3,2
3806,413,50,64.058,50.0,4.6,44.8,"LINESTRING (-8.6121298 41.1442738, -8.6119267 41.1444316, -8.611590700000001 41.1446825)",4,3,3,3
3807,3809,0,61.391,39.2,5.6,5.9,"LINESTRING (-8.623659399999999 41.1678087, -8.623584299999999 41.1683579)",0,1,2,0
3807,3810,0,79.492,39.2,7.3,252.1,"LINESTRING (-8.623659399999999 41.1678087, -8.6237318 41.1678127, -8.6238069 41.1678006, -8.6240892 41.1677385, -8.6242722 41.1676885, -8.6243742 41.1676522, -8.6244713 41.1676174, -8.6245555 41.1675912)",0,2,2,0
3808,4037,0,46.309,46.2,3.6,72.3,"LINESTRING (-8.62473 41.1671682, -8.624203 41.1672949)",5,3,3,0
3808,900,0,39.259,46.2,3.1,252.0,"LINESTRING (-8.62473 41.1671682, -8.625038099999999 41.1670928, -8.625176 41.167059)",5,4,3,0
3809,3807,0,61.391,39.2,5.6,185.9,"LINESTRING (-8.623584299999999 41.1683579, -8.623659399999999 41.1678087)",0,2,1,0
3810,3811,0,64.93,39.2,6.0,282.2,"LINESTRING (-8.6245555 41.1675912, -8.6252393 41.1677026, -8.6253137 41.1677145)",0,2,1,0
3810,3808,0,50.475,39.2,4.6,197.3,"LINESTRING (-8.6245555 41.1675912, -8.6245552 41.1675522, -8.62457 41.167507, -8.6247372 41.1672412, -8.6247416 41.1672007, -8.62473 41.1671682)",0,2,1,0
3811,900,0,73.795,48.6,5.5,171.0,"LINESTRING (-8.6253137 41.1677145, -8.6252017 41.1671716, -8.625176 41.167059)",4,4,3,2
3811,284,0,83.478,48.6,6.2,350.9,"LINESTRING (-8.6253137 41.1677145, -8.625435 41.1682862, -8.625471299999999 41.1684558)",4,3,3,2
3812,670,0,55.806,46.2,4.3,58.2,"LINESTRING (-8.6796636 41.1609854, -8.679096899999999 41.1612497)",5,3,3,0
3812,1832,0,86.825,44.4,7.0,185.8,"LINESTRING (-8.6796636 41.1609854, -8.6796244 41.1609286, -8.679453000000001 41.1607027, -8.6794262 41.16063, -8.679407400000001 41.1605512, -8.6794262 41.1604947, -8.6794691 41.1604745, -8.6796364 41.160452, -8.679737299999999 41.1604402)",3,3,3,0
3813,138,0,66.449,44.4,5.4,312.2,"LINESTRING (-8.6714488 41.1738712, -8.6715453 41.173937, -8.6715822 41.1739624, -8.6716143 41.173984, -8.671712899999999 41.1740513, -8.671738400000001 41.1740687, -8.6718259 41.1741284, -8.671848499999999 41.1741437, -8.671916100000001 41.1741898, -8.6719288 41.1741985, -8.6720372 41.1742724)",3,2,3,0
3813,1232,0,252.833,44.4,20.5,217.5,"LINESTRING (-8.6714488 41.1738712, -8.671823699999999 41.1735601, -8.6718545 41.1735345, -8.671945300000001 41.1734592, -8.6719782 41.1734314, -8.672038499999999 41.1733813, -8.672075100000001 41.1733513, -8.6721035 41.1733279, -8.6721951 41.1732517, -8.6725116 41.1729903, -8.672593900000001 41.1729224, -8.6727059 41.1728299, -8.6727588 41.1727862, -8.6729035 41.1726668, -8.672917999999999 41.1726548, -8.673011900000001 41.1725761, -8.6732079 41.1724021, -8.6732306 41.1723465, -8.673246300000001 41.1722878, -8.6732525 41.1722346, -8.6732525 41.1722023, -8.6732405 41.1721106)",3,3,3,0
3813,4781,20,286.567,20.0,51.6,63.6,"LINESTRING (-8.6714488 41.1738712, -8.6713453 41.1739548, -8.6711765 41.1740912, -8.6711259 41.1741321, -8.6709456 41.1741875, -8.670378700000001 41.1742864, -8.6699445 41.1743452, -8.669776799999999 41.1742908, -8.669666899999999 41.1742667, -8.6694513 41.1741776, -8.6693678 41.1741353, -8.669254 41.1741041, -8.6692161 41.1741007, -8.669200200000001 41.1740947, -8.6691653 41.1741103, -8.669121000000001 41.1741645, -8.669094599999999 41.1742375, -8.669072999999999 41.1743088, -8.669055699999999 41.1745099, -8.669086800000001 41.1747181, -8.6690956 41.1747495)",0,3,3,1
3814,3815,0,7.491,44.4,0.6,258.2,"LINESTRING (-8.626736299999999 41.1685786, -8.6268239 41.1685648)",3,3,2,0
3814,2566,0,133.964,46.2,10.4,348.0,"LINESTRING (-8.626736299999999 41.1685786, -8.626869599999999 41.1690899, -8.626994699999999 41.1696162, -8.627005499999999 41.1696509, -8.6270677 41.1697542)",5,4,2,2
3815,3814,0,7.491,44.4,0.6,78.2,"LINESTRING (-8.6268239 41.1685648, -8.626736299999999 41.1685786)",3,2,3,0
3815,2392,0,184.043,46.2,14.3,169.1,"LINESTRING (-8.6268239 41.1685648, -8.6268054 41.1684937, -8.626731899999999 41.1682119, -8.6266245 41.1678, -8.626582300000001 41.1676596, -8.626477700000001 41.1673116, -8.6264714 41.1670658, -8.6264713 41.1670631, -8.6264102 41.1669453)",5,3,3,2
3815,3505,0,57.137,44.4,4.6,259.5,"LINESTRING (-8.6268239 41.1685648, -8.626867300000001 41.1685577, -8.626958699999999 41.1685454, -8.627495 41.168471)",3,3,3,0
3816,2213,0,120.666,44.4,9.8,81.5,"LINESTRING (-8.5694854 41.1533952, -8.5680601 41.1535561)",3,3,3,0
3816,2675,0,107.507,44.4,8.7,156.3,"LINESTRING (-8.5694854 41.1533952, -8.568969600000001 41.1525098)",3,2,3,0
3816,3817,0,23.21,44.4,1.9,334.7,"LINESTRING (-8.5694854 41.1533952, -8.569603900000001 41.1535839)",3,1,3,0
3817,3816,0,23.21,44.4,1.9,154.7,"LINESTRING (-8.569603900000001 41.1535839, -8.5694854 41.1533952)",3,3,1,0
3818,3819,0,36.707,44.4,3.0,314.0,"LINESTRING (-8.5605274 41.153913, -8.5608428 41.1541423)",3,3,1,0
3819,3818,0,36.707,44.4,3.0,134.0,"LINESTRING (-8.5608428 41.1541423, -8.5605274 41.153913)",3,1,3,0
3819,2687,50,15.618,50.0,1.1,232.7,"LINESTRING (-8.5608428 41.1541423, -8.560991100000001 41.1540571)",3,3,3,0
3819,2133,50,194.039,50.0,14.0,37.8,"LINESTRING (-8.5608428 41.1541423, -8.560743 41.1542178, -8.5602476 41.1546652, -8.559629599999999 41.155271, -8.559567599999999 41.1553313, -8.559426200000001 41.1555191)",3,3,3,0
3820,2205,0,9.022,10.0,3.2,12.9,"LINESTRING (-8.565119299999999 41.1547038, -8.565095299999999 41.1547829)",7,2,1,0
3821,3822,0,11.882,44.4,1.0,35.5,"LINESTRING (-8.567963900000001 41.1547627, -8.5678815 41.1548497)",3,2,3,0
3821,2213,0,139.884,44.4,11.3,183.4,"LINESTRING (-8.567963900000001 41.1547627, -8.5680213 41.1546843, -8.5681858 41.1544398, -8.568207599999999 41.1543798, -8.568210499999999 41.15431, -8.568111699999999 41.1538144, -8.568085200000001 41.1536815, -8.5680601 41.1535561)",3,3,3,0
3821,2205,50,246.076,50.0,17.7,89.5,"LINESTRING (-8.567963900000001 41.1547627, -8.5678523 41.1547161, -8.567618700000001 41.1546647, -8.5673897 41.1546475, -8.5671926 41.1546553, -8.566675699999999 41.1547425, -8.566031300000001 41.1548397, -8.5657473 41.1548715, -8.565561199999999 41.1548715, -8.565095299999999 41.1547829)",4,2,3,2
3822,3821,0,11.882,44.4,1.0,215.5,"LINESTRING (-8.5678815 41.1548497, -8.567963900000001 41.1547627)",3,3,2,0
3822,3826,50,112.533,50.0,8.1,315.6,"LINESTRING (-8.5678815 41.1548497, -8.5680598 41.1549318, -8.568698100000001 41.1554186, -8.568783099999999 41.1554988, -8.5688113 41.1555634)",4,1,2,2
3823,2209,50,8.748,50.0,0.6,270.4,"LINESTRING (-8.5620931 41.155021, -8.562144999999999 41.1550254, -8.562196999999999 41.1550215)",4,2,2,3
3824,2697,0,31.099,39.2,2.9,293.5,"LINESTRING (-8.5716666 41.1553966, -8.571807 41.1554537, -8.571870499999999 41.1554622, -8.5720051 41.1555074)",0,3,1,0
3825,3821,50,114.693,50.0,8.3,132.5,"LINESTRING (-8.5689697 41.155456, -8.5689116 41.1554254, -8.568845100000001 41.1553796, -8.568149399999999 41.1548467, -8.567963900000001 41.1547627)",4,3,1,2
3825,3826,50,18.321,50.0,1.3,48.0,"LINESTRING (-8.5689697 41.155456, -8.568904099999999 41.1554801, -8.5688499 41.1555168, -8.5688113 41.1555634)",4,1,1,3
3826,2204,50,54.943,50.0,4.0,312.0,"LINESTRING (-8.5688113 41.1555634, -8.56879 41.1556231, -8.5687943 41.1556847, -8.568823699999999 41.1557424, -8.5688754 41.1557904, -8.568944200000001 41.155824, -8.569023400000001 41.15584, -8.5691053 41.1558367, -8.5691819 41.1558146)",4,2,2,3
3827,4320,0,40.117,39.2,3.7,253.6,"LINESTRING (-8.5693722 41.1571052, -8.569554399999999 41.1570649, -8.569618699999999 41.1570602, -8.5697698 41.1570195, -8.569830400000001 41.1570035)",0,3,1,0
3828,4869,0,298.274,43.6,24.6,72.6,"LINESTRING (-8.570477800000001 41.1571527, -8.5704329 41.1572234, -8.569509500000001 41.1579071, -8.5693924 41.1579727, -8.569261600000001 41.1580265, -8.569123299999999 41.1580658, -8.568975999999999 41.1580915, -8.568838400000001 41.158105, -8.5686559 41.1580948, -8.5684831 41.1580724, -8.5675948 41.1578726, -8.567498199999999 41.1578635, -8.5674502 41.1578649)",2,3,3,2
3828,2222,0,11.775,43.6,1.0,193.0,"LINESTRING (-8.570477800000001 41.1571527, -8.570495599999999 41.1571042, -8.570509400000001 41.1570496)",2,3,3,2
3828,4320,0,70.869,39.2,6.5,107.0,"LINESTRING (-8.570477800000001 41.1571527, -8.5704162 41.1571242, -8.5703253 41.1569419, -8.5703046 41.1569307, -8.5702804 41.1569274, -8.5702079 41.156928, -8.5701062 41.1569374, -8.570019 41.1569503, -8.569940600000001 41.1569764, -8.569849400000001 41.1569985, -8.569830400000001 41.1570035)",0,3,3,0
3829,3830,0,8.828,44.4,0.7,345.9,"LINESTRING (-8.5715971 41.1573099, -8.5716228 41.1573869)",3,2,1,0
